tpid	tp_name	genename1	genename2	tp_moatype	tp_tcrd_tdl	gosemsinbp	gosemsincc	gosemsinmf	tp_keggpathways_no	tp_reactomepathways_no	tp_wikipathways_no	tp_associateddrugs_no	tp_associateddiseases_no
TP01464	MCL1;PDCD1	MCL1	PDCD1	CET+CIT	Tchem+Tclin	0.41	0.458	1.0	0	0	0	1	2
TP01465	MDM2;MS4A1	MDM2	MS4A1	CIT+CIT	Tchem+Tclin	0.228	0.621	0.571	0	0	0	2	1
TP01466	MDM2;PDCD1	MDM2	PDCD1	CET+CIT	Tchem+Tclin	0.272	0.397	1.0	0	0	0	5	3
TP01467	MELTF;TNFRSF9	MELTF	TNFRSF9	CET+CET	Tbio+Tbio	0.182	0.49	0.659	0	0	0	1	5
TP01468	MERTK;PDCD1	MERTK	PDCD1	CET+CIT	Tchem+Tclin	0.367	0.538	1.0	0	0	0	2	5
TP01469	MET;PDCD1	MET	PDCD1	CET+CIT	Tclin+Tclin	0.319	0.714	1.0	0	0	0	11	5
TP01470	MET;PIK3CA	MET	PIK3CA	CIT+CIT	Tclin+Tclin	0.514	0.521	0.666	17	5	10	1	1
TP01471	MET;PIK3CB	MET	PIK3CB	CIT+CIT	Tchem+Tclin	0.539	0.505	0.636	17	4	9	1	1
TP01472	MET;PIK3CD	MET	PIK3CD	CIT+CIT	Tclin+Tclin	0.479	0.579	0.627	17	3	9	1	1
TP01473	MET;PIK3CG	MET	PIK3CG	CIT+CIT	Tclin+Tclin	0.464	0.557	0.731	1	0	4	1	1
TP01474	MET;ROS1	MET	ROS1	CIT+CIT	Tclin+Tclin	0.58	0.766	0.936	0	0	0	1	1
TP01475	MET;VEGFA	MET	VEGFA	CET+CIT	Tclin+Tclin	0.522	0.609	0.506	12	0	7	3	2
TP01476	MICA;PDCD1	MICA	PDCD1	CET+CET	Tbio+Tclin	0.385	0.728	1.0	0	0	0	1	1
TP01477	MICB;PDCD1	MICB	PDCD1	CET+CET	Tbio+Tclin	0.445	0.858	0.657	0	0	0	1	1
TP01478	MKNK1;PDCD1	MKNK1	PDCD1	CET+CIT	Tchem+Tclin	0.161	0.284	1.0	0	0	0	1	1
TP01479	MKNK2;PDCD1	MKNK2	PDCD1	CET+CIT	Tchem+Tclin	0.269	0.264	1.0	0	0	0	1	1
TP01480	MMP9;PDCD1	MMP9	PDCD1	CET+CET	Tchem+Tclin	0.337	0.299	1.0	0	0	0	1	1
TP01481	MS4A1;MTOR	MS4A1	MTOR	CIT+CIT	Tclin+Tclin	0.232	0.492	0.451	0	0	0	2	1
TP01482	MS4A1;PDCD1	MS4A1	PDCD1	CET+CIT	Tclin+Tclin	0.367	0.66	1.0	0	0	1	1	1
TP01483	MS4A1;PIK3CA	MS4A1	PIK3CA	CIT+CIT	Tclin+Tclin	0.281	0.508	0.332	0	0	0	2	1
TP01484	MS4A1;PIK3CD	MS4A1	PIK3CD	CIT+CIT	Tclin+Tclin	0.429	0.557	0.364	0	0	0	9	2
TP01485	MS4A1;PIK3CG	MS4A1	PIK3CG	CIT+CIT	Tclin+Tclin	0.353	0.539	0.371	0	0	0	1	1
TP01486	MS4A1;SIRPA	MS4A1	SIRPA	CIT+CIT	Tbio+Tclin	0.212	0.758	0.482	0	0	0	2	1
TP01487	MS4A1;SLAMF7	MS4A1	SLAMF7	CIT+CIT	Tclin+Tclin	0.419	0.66	1.0	0	0	1	1	1
TP01488	MS4A1;SUMO1	MS4A1	SUMO1	CIT+CIT	Tbio+Tclin	0.186	0.659	0.597	0	0	0	1	1
TP01489	MS4A1;SUMO2	MS4A1	SUMO2	CIT+CIT	Tbio+Tclin	0.057	0.465	0.601	0	0	0	1	1
TP01490	MS4A1;SUMO3	MS4A1	SUMO3	CIT+CIT	Tbio+Tclin	0.106	0.507	0.639	0	0	0	1	1
TP01491	MS4A1;TACSTD2	MS4A1	TACSTD2	CIT+CIT	Tclin+Tclin	0.23	0.75	1.0	0	0	0	1	1
TP01492	MS4A1;TIGIT	MS4A1	TIGIT	CET+CIT	Tbio+Tclin	0.124	0.7	0.783	0	0	0	1	2
TP01493	MS4A1;TNFRSF10A	MS4A1	TNFRSF10A	CIT+CIT	Tchem+Tclin	0.38	0.683	0.652	0	0	0	1	1
TP01494	MS4A1;TNFRSF10B	MS4A1	TNFRSF10B	CIT+CIT	Tbio+Tclin	0.37	0.7	0.587	0	0	0	2	1
TP01495	MS4A1;TNFRSF9	MS4A1	TNFRSF9	CET+CIT	Tbio+Tclin	0.21	0.718	0.645	0	0	0	2	3
TP01496	MS4A1;VEGFA	MS4A1	VEGFA	CET+CIT	Tclin+Tclin	0.243	0.615	0.633	0	0	0	1	1
TP01497	MSLN;PDCD1	MSLN	PDCD1	CET+CIT	Tbio+Tclin	0.274	0.574	1.0	0	0	0	2	2
TP01498	MTOR;NOTCH1	MTOR	NOTCH1	CIT+CIT	Tchem+Tclin	0.475	0.682	0.444	6	0	8	2	4
TP01499	MTOR;NOTCH2	MTOR	NOTCH2	CIT+CIT	Tchem+Tclin	0.397	0.679	0.401	7	0	4	1	1
TP01500	MTOR;PARP1	MTOR	PARP1	CIT+CIT	Tclin+Tclin	0.412	0.667	0.549	1	0	3	2	2
TP01501	MTOR;PARP2	MTOR	PARP2	CIT+CIT	Tclin+Tclin	0.274	0.538	0.506	0	0	1	2	2
TP01502	MTOR;PDCD1	MTOR	PDCD1	CET+CIT	Tclin+Tclin	0.234	0.301	1.0	1	0	0	3	3
TP01503	MTOR;PIK3CA	MTOR	PIK3CA	CIT+CIT	Tclin+Tclin	0.517	0.553	0.742	43	2	38	2	4
TP01504	MTOR;PIK3CB	MTOR	PIK3CB	CIT+CIT	Tchem+Tclin	0.412	0.707	0.678	43	1	23	2	1
TP01505	MTOR;PIK3CD	MTOR	PIK3CD	CIT+CIT	Tclin+Tclin	0.419	0.557	0.674	43	1	22	2	3
TP01506	MTOR;PIK3CG	MTOR	PIK3CG	CIT+CIT	Tclin+Tclin	0.423	0.551	0.788	4	0	14	1	1
TP01507	MTOR;PTK7	MTOR	PTK7	CIT+CIT	Tbio+Tclin	0.392	0.281	0.695	0	0	0	1	1
TP01508	MTOR;RAF1	MTOR	RAF1	CIT+CIT	Tclin+Tclin	0.459	0.689	0.789	35	0	36	1	2
TP01509	MTOR;RPS6KB1	MTOR	RPS6KB1	CIT+CIT	Tchem+Tclin	0.495	0.726	0.776	29	1	34	1	1
TP01510	MTOR;SMO	MTOR	SMO	CIT+CIT	Tclin+Tclin	0.406	0.573	0.387	2	0	1	2	2
TP01511	MTOR;SSTR1	MTOR	SSTR1	CIT+CIT	Tclin+Tclin	0.301	0.518	0.359	1	0	0	1	3
TP01512	MTOR;SSTR2	MTOR	SSTR2	CIT+CIT	Tclin+Tclin	0.303	0.484	0.374	1	0	1	2	4
TP01513	MTOR;SSTR3	MTOR	SSTR3	CIT+CIT	Tclin+Tclin	0.31	0.503	0.38	1	0	0	1	3
TP01514	MTOR;SSTR5	MTOR	SSTR5	CIT+CIT	Tclin+Tclin	0.225	0.321	0.359	1	0	0	2	4
TP01515	MTOR;VEGFA	MTOR	VEGFA	CET+CIT	Tclin+Tclin	0.475	0.513	0.476	11	0	13	5	7
TP01516	MUC16;PDCD1	MUC16	PDCD1	CET+CIT	Tbio+Tclin	0.313	0.649	1.0	0	0	0	1	1
TP01517	NAMPT;PDCD1	NAMPT	PDCD1	CET+CIT	Tchem+Tclin	0.209	0.308	1.0	0	0	0	1	2
TP01518	NANOG;STAT3	NANOG	STAT3	CIT+CIT	Tbio+Tchem	0.463	0.735	0.812	0	3	0	1	1
TP01519	NCR3LG1;PDCD1	NCR3LG1	PDCD1	CET+CET	Tbio+Tclin	1.0	0.941	1.0	0	0	0	1	5
TP01520	NECTIN4;PDCD1	NECTIN4	PDCD1	CET+CIT	Tclin+Tclin	0.094	0.73	1.0	0	0	0	3	2
TP01521	NECTIN4;TNFRSF9	NECTIN4	TNFRSF9	CET+CIT	Tbio+Tclin	0.147	0.634	0.705	0	0	0	1	1
TP01522	NEDD8;PDCD1	NEDD8	PDCD1	CET+CIT	Tchem+Tclin	0.166	0.274	1.0	0	0	1	1	1
TP01523	NOS1;PDCD1	NOS1	PDCD1	CET+CET	Tchem+Tclin	0.178	0.413	1.0	0	0	0	1	2
TP01524	NOS2;PDCD1	NOS2	PDCD1	CET+CIT	Tchem+Tclin	0.211	0.423	1.0	0	0	0	1	2
TP01525	NOS3;PDCD1	NOS3	PDCD1	CET+CET	Tchem+Tclin	0.284	0.446	1.0	0	0	0	1	2
TP01526	NOTCH1;PIK3CA	NOTCH1	PIK3CA	CIT+CIT	Tchem+Tclin	0.432	0.566	0.348	7	0	7	1	3
TP01527	NOTCH1;SMO	NOTCH1	SMO	CIT+CIT	Tchem+Tclin	0.589	0.566	0.622	1	0	2	1	3
TP01528	NR3C1;PDCD1	NR3C1	PDCD1	CET+CIT	Tclin+Tclin	0.253	0.251	1.0	0	1	0	1	1
TP01529	NT5E;PDCD1	NT5E	PDCD1	CET+CIT	Tchem+Tclin	0.151	0.662	1.0	0	0	1	9	2
TP01530	NT5E;TGFB1	NT5E	TGFB1	CET+CIT	Tbio+Tchem	0.178	0.664	0.569	0	0	3	1	2
TP01531	NT5E;VEGFA	NT5E	VEGFA	CET+CIT	Tchem+Tclin	0.137	0.658	0.542	0	0	2	1	2
TP01532	PAK4;PDCD1	PAK4	PDCD1	CET+CIT	Tchem+Tclin	0.375	0.274	1.0	0	0	0	1	2
TP01533	PARP1;PDCD1	PARP1	PDCD1	CET+CIT	Tclin+Tclin	0.203	0.31	1.0	0	0	0	9	8
TP01534	PARP1;PIK3CA	PARP1	PIK3CA	CIT+CIT	Tclin+Tclin	0.415	0.468	0.458	2	0	1	3	3
TP01535	PARP1;PIK3CD	PARP1	PIK3CD	CIT+CIT	Tclin+Tclin	0.342	0.484	0.467	2	0	1	1	1
TP01536	PARP1;TACSTD2	PARP1	TACSTD2	CIT+CIT	Tclin+Tclin	0.222	0.595	1.0	0	0	0	1	1
TP01537	PARP1;TGFB1	PARP1	TGFB1	CET+CIT	Tbio+Tclin	0.472	0.537	0.582	1	0	4	1	1
TP01538	PARP1;VEGFA	PARP1	VEGFA	CET+CIT	Tclin+Tclin	0.364	0.462	0.545	0	0	1	5	3
TP01539	PARP1;WEE1	PARP1	WEE1	CIT+CIT	Tchem+Tclin	0.244	0.675	0.535	0	0	0	1	1
TP01540	PARP2;PDCD1	PARP2	PDCD1	CET+CIT	Tclin+Tclin	0.201	0.22	1.0	0	0	0	7	8
TP01541	PARP2;PIK3CA	PARP2	PIK3CA	CIT+CIT	Tclin+Tclin	0.304	0.31	0.391	1	0	0	2	2
TP01542	PARP2;TACSTD2	PARP2	TACSTD2	CIT+CIT	Tclin+Tclin	0.186	0.49	1.0	0	0	0	1	1
TP01543	PARP2;TGFB1	PARP2	TGFB1	CET+CIT	Tbio+Tclin	0.282	0.466	0.516	0	0	0	1	1
TP01544	PARP2;VEGFA	PARP2	VEGFA	CET+CIT	Tclin+Tclin	0.224	0.342	0.505	0	0	0	4	3
TP01545	PARP2;WEE1	PARP2	WEE1	CIT+CIT	Tchem+Tclin	0.31	0.871	0.447	0	0	0	1	1
TP01546	PCSK9;PDCD1	PCSK9	PDCD1	CET+CET	Tclin+Tclin	0.306	0.367	1.0	0	0	0	1	1
TP01547	PDCD1;PDGFRA	PDCD1	PDGFRA	CET+CIT	Tclin+Tclin	0.301	0.511	1.0	0	0	0	4	6
TP01548	PDCD1;PDGFRB	PDCD1	PDGFRB	CET+CIT	Tclin+Tclin	0.301	0.491	1.0	0	0	0	8	6
TP01549	PDCD1;PIK3CA	PDCD1	PIK3CA	CET+CIT	Tclin+Tclin	0.306	0.489	1.0	2	0	1	3	4
TP01550	PDCD1;PIK3CB	PDCD1	PIK3CB	CET+CIT	Tchem+Tclin	0.258	0.461	1.0	2	0	0	1	1
TP01551	PDCD1;PIK3CD	PDCD1	PIK3CD	CET+CIT	Tclin+Tclin	0.311	0.592	1.0	2	0	0	9	13
TP01552	PDCD1;PIK3CG	PDCD1	PIK3CG	CET+CIT	Tclin+Tclin	0.307	0.561	1.0	0	0	0	5	7
TP01553	PDCD1;PLK1	PDCD1	PLK1	CET+CIT	Tchem+Tclin	0.18	0.244	1.0	0	0	0	1	1
TP01554	PDCD1;PMEL	PDCD1	PMEL	CET+CIT	Tclin+Tclin	0.087	0.494	1.0	0	0	0	1	1
TP01555	PDCD1;PORCN	PDCD1	PORCN	CET+CIT	Tchem+Tclin	0.14	0.447	0.788	0	0	0	2	1
TP01556	PDCD1;PPARA	PDCD1	PPARA	CET+CIT	Tclin+Tclin	0.241	0.233	1.0	0	0	0	1	1
TP01557	PDCD1;PTGER2	PDCD1	PTGER2	CET+CIT	Tclin+Tclin	0.206	0.809	0.102	0	0	0	1	1
TP01558	PDCD1;PTGER4	PDCD1	PTGER4	CET+CIT	Tclin+Tclin	0.33	0.941	1.0	0	0	0	5	3
TP01559	PDCD1;PTK2	PDCD1	PTK2	CET+CET	Tclin+Tclin	0.285	0.41	1.0	0	0	0	1	1
TP01560	PDCD1;PTPN11	PDCD1	PTPN11	CET+CIT	Tchem+Tclin	0.267	0.276	1.0	2	1	1	3	1
TP01561	PDCD1;PVRIG	PDCD1	PVRIG	CET+CET	Tbio+Tclin	0.481	0.941	1.0	0	0	0	1	1
TP01562	PDCD1;RAF1	PDCD1	RAF1	CET+CIT	Tclin+Tclin	0.391	0.443	1.0	2	0	1	1	1
TP01563	PDCD1;RIGI	PDCD1	RIGI	CET+CIT	Tbio+Tclin	None	None	None	0	0	0	1	1
TP01564	PDCD1;RIPK1	PDCD1	RIPK1	CET+CIT	Tchem+Tclin	0.332	0.469	1.0	0	1	0	1	1
TP01565	PDCD1;RNF43	PDCD1	RNF43	CET+CIT	Tbio+Tclin	0.184	0.637	1.0	0	0	0	1	1
TP01566	PDCD1;RORC	PDCD1	RORC	CET+CIT	Tchem+Tclin	0.245	0.233	1.0	0	0	0	1	1
TP01567	PDCD1;SEMA4D	PDCD1	SEMA4D	CET+CIT	Tbio+Tclin	0.36	0.731	1.0	0	0	0	1	1
TP01568	PDCD1;SEZ6	PDCD1	SEZ6	CET+CIT	Tclin+Tdark	0.284	0.553	1.0	0	0	0	1	1
TP01569	PDCD1;SIGLEC15	PDCD1	SIGLEC15	CET+CET	Tbio+Tclin	0.186	0.821	nan	0	0	0	1	1
TP01570	PDCD1;SIRPA	PDCD1	SIRPA	CET+CIT	Tbio+Tclin	0.219	0.585	0.687	0	0	0	2	1
TP01571	PDCD1;SLAMF7	PDCD1	SLAMF7	CET+CIT	Tclin+Tclin	0.392	1.0	0.788	0	0	1	1	1
TP01572	PDCD1;SLC39A6	PDCD1	SLC39A6	CET+CIT	Tbio+Tclin	0.063	0.659	0.1	0	0	0	1	1
TP01573	PDCD1;SMO	PDCD1	SMO	CET+CIT	Tclin+Tclin	0.368	0.499	1.0	0	0	0	1	1
TP01574	PDCD1;STAB1	PDCD1	STAB1	CET+CET	Tbio+Tclin	0.249	0.711	1.0	0	0	0	1	1
TP01575	PDCD1;STAT3	PDCD1	STAT3	CET+CIT	Tchem+Tclin	0.251	0.437	1.0	1	0	2	2	2
TP01576	PDCD1;STING1	PDCD1	STING1	CET+CET	Tchem+Tclin	0.219	0.372	1.0	0	0	0	5	4
TP01577	PDCD1;SUMO1	PDCD1	SUMO1	CET+CIT	Tbio+Tclin	0.181	0.348	1.0	0	0	0	1	1
TP01578	PDCD1;SUMO2	PDCD1	SUMO2	CET+CIT	Tbio+Tclin	0.059	0.204	1.0	0	0	0	1	1
TP01579	PDCD1;SUMO3	PDCD1	SUMO3	CET+CIT	Tbio+Tclin	0.105	0.257	1.0	0	0	0	1	1
TP01580	PDCD1;SYK	PDCD1	SYK	CET+CIT	Tclin+Tclin	0.285	0.502	1.0	0	1	1	1	3
TP01581	PDCD1;TACSTD2	PDCD1	TACSTD2	CET+CIT	Tclin+Tclin	0.297	0.614	1.0	0	0	0	7	2
TP01582	PDCD1;TGFB1	PDCD1	TGFB1	CET+CET	Tbio+Tclin	0.238	0.438	1.0	0	0	2	4	2
TP01583	PDCD1;TGFB3	PDCD1	TGFB3	CET+CET	Tbio+Tclin	0.333	0.488	1.0	0	0	2	1	1
TP01584	PDCD1;TGFBR1	PDCD1	TGFBR1	CET+CIT	Tchem+Tclin	0.358	0.473	1.0	0	0	0	5	6
TP01585	PDCD1;TGFBR2	PDCD1	TGFBR2	CET+CIT	Tchem+Tclin	0.365	0.72	1.0	0	0	1	2	2
TP01586	PDCD1;TIGIT	PDCD1	TIGIT	CET+CET	Tbio+Tclin	0.165	0.872	1.0	1	0	1	16	5
TP01587	PDCD1;TIPARP	PDCD1	TIPARP	CET+CIT	Tbio+Tclin	0.309	0.183	0.357	0	0	0	1	1
TP01588	PDCD1;TLR7	PDCD1	TLR7	CET+CET	Tclin+Tclin	0.219	0.456	1.0	0	1	2	5	1
TP01589	PDCD1;TLR8	PDCD1	TLR8	CET+CET	Tchem+Tclin	0.258	0.69	0.325	0	0	1	6	3
TP01590	PDCD1;TLR9	PDCD1	TLR9	CET+CIT	Tclin+Tclin	0.216	0.475	0.576	1	1	0	4	3
TP01591	PDCD1;TNF	PDCD1	TNF	CET+CET	Tclin+Tclin	0.245	0.641	1.0	1	0	3	1	1
TP01592	PDCD1;TNFRSF10B	PDCD1	TNFRSF10B	CET+CIT	Tbio+Tclin	0.414	0.872	1.0	0	0	0	1	2
TP01593	PDCD1;TNFRSF18	PDCD1	TNFRSF18	CET+CET	Tbio+Tclin	0.42	0.818	1.0	0	0	0	8	2
TP01594	PDCD1;TNFRSF1B	PDCD1	TNFRSF1B	CET+CET	Tbio+Tclin	0.394	0.542	1.0	0	0	0	1	1
TP01595	PDCD1;TNFRSF8	PDCD1	TNFRSF8	CET+CIT	Tclin+Tclin	0.316	0.749	0.176	0	0	0	3	4
TP01596	PDCD1;TNFRSF9	PDCD1	TNFRSF9	CET+CET	Tbio+Tclin	0.374	0.89	1.0	0	0	1	12	7
TP01597	PDCD1;TNFSF11	PDCD1	TNFSF11	CET+CIT	Tclin+Tclin	0.293	0.64	1.0	0	0	0	2	2
TP01598	PDCD1;TNFSF4	PDCD1	TNFSF4	CET+CIT	Tbio+Tclin	0.303	0.702	1.0	0	0	1	8	5
TP01599	PDCD1;TP53	PDCD1	TP53	CET+CIT	Tchem+Tclin	0.29	0.23	1.0	0	0	1	2	1
TP01600	PDCD1;TREM1	PDCD1	TREM1	CET+CET	Tbio+Tclin	0.438	0.849	0.788	0	0	0	1	1
TP01601	PDCD1;TREM2	PDCD1	TREM2	CET+CET	Tbio+Tclin	0.263	0.797	1.0	0	0	0	1	1
TP01602	PDCD1;VEGFA	PDCD1	VEGFA	CET+CET	Tclin+Tclin	0.305	0.43	1.0	0	0	1	10	12
TP01603	PDCD1;VSIR	PDCD1	VSIR	CET+CET	Tbio+Tclin	0.312	0.941	1.0	1	0	1	3	2
TP01604	PDCD1;XIAP	PDCD1	XIAP	CET+CIT	Tchem+Tclin	0.369	0.265	1.0	0	0	0	6	6
TP01605	PDCD1;XPO1	PDCD1	XPO1	CET+CIT	Tclin+Tclin	0.107	0.328	1.0	0	0	0	2	3
TP01606	PIK3CA;PIM1	PIK3CA	PIM1	CIT+CIT	Tchem+Tclin	0.396	0.626	0.724	5	1	3	1	1
TP01607	PIK3CA;PIM2	PIK3CA	PIM2	CIT+CIT	Tchem+Tclin	0.365	1.0	0.764	0	0	3	1	1
TP01608	PIK3CA;PIM3	PIK3CA	PIM3	CIT+CIT	Tchem+Tclin	0.325	0.572	0.764	0	0	0	1	1
TP01609	PIK3CA;PRKCB	PIK3CA	PRKCB	CIT+CIT	Tchem+Tclin	0.455	0.6	0.678	41	0	16	1	1
TP01610	PIK3CA;PTK7	PIK3CA	PTK7	CIT+CIT	Tbio+Tclin	0.448	0.511	0.707	0	0	0	1	1
TP01611	PIK3CA;SMO	PIK3CA	SMO	CIT+CIT	Tclin+Tclin	0.426	0.506	0.293	3	0	2	1	2
TP01612	PIK3CA;SYK	PIK3CA	SYK	CIT+CIT	Tclin+Tclin	0.483	0.633	0.733	15	5	3	1	1
TP01613	PIK3CA;VEGFA	PIK3CA	VEGFA	CET+CIT	Tclin+Tclin	0.505	0.633	0.399	20	0	13	1	1
TP01614	PIK3CB;SMO	PIK3CB	SMO	CIT+CIT	Tchem+Tclin	0.394	0.579	0.349	3	0	2	1	2
TP01615	PIK3CB;VEGFA	PIK3CB	VEGFA	CET+CIT	Tchem+Tclin	0.463	0.583	0.447	20	0	8	1	1
TP01616	PIK3CD;PIM1	PIK3CD	PIM1	CIT+CIT	Tchem+Tclin	0.34	0.695	0.639	5	0	2	1	1
TP01617	PIK3CD;PIM2	PIK3CD	PIM2	CIT+CIT	Tchem+Tclin	0.31	1.0	0.674	0	0	2	1	1
TP01618	PIK3CD;PIM3	PIK3CD	PIM3	CIT+CIT	Tchem+Tclin	0.274	0.656	0.674	0	0	0	1	1
TP01619	PIK3CD;SMO	PIK3CD	SMO	CIT+CIT	Tclin+Tclin	0.393	0.499	0.313	3	0	2	1	2
TP01620	PIK3CD;SYK	PIK3CD	SYK	CIT+CIT	Tclin+Tclin	0.571	0.687	0.682	15	2	3	1	2
TP01621	PIK3CD;TNFRSF8	PIK3CD	TNFRSF8	CIT+CIT	Tclin+Tclin	0.357	0.707	0.176	0	0	0	1	1
TP01622	PIK3CD;VEGFA	PIK3CD	VEGFA	CET+CIT	Tclin+Tclin	0.477	0.642	0.432	20	0	7	1	1
TP01623	PIK3CG;SMO	PIK3CG	SMO	CIT+CIT	Tclin+Tclin	0.357	0.488	0.314	0	0	1	1	2
TP01624	PIK3CG;VEGFA	PIK3CG	VEGFA	CET+CIT	Tclin+Tclin	0.441	0.629	0.428	2	0	6	1	1
TP01625	PROM1;STAT3	PROM1	STAT3	CIT+CIT	Tbio+Tchem	0.191	0.521	0.481	0	0	0	1	1
TP01626	PTK2;RAF1	PTK2	RAF1	CET+CIT	Tclin+Tclin	0.609	0.683	0.785	15	0	22	1	3
TP01627	PTPN11;ROS1	PTPN11	ROS1	CIT+CIT	Tchem+Tclin	0.436	0.455	0.488	0	0	0	1	1
TP01628	PVRIG;TIGIT	PVRIG	TIGIT	CET+CET	Tbio+Tbio	0.198	0.878	0.743	0	0	0	4	2
TP01629	SLAMF7;TNFRSF9	SLAMF7	TNFRSF9	CET+CIT	Tbio+Tclin	0.217	0.89	0.788	0	0	0	1	1
TP01630	TACSTD2;TIGIT	TACSTD2	TIGIT	CET+CIT	Tbio+Tclin	0.15	0.643	1.0	0	0	0	1	1
TP01631	TGFB1;TIGIT	TGFB1	TIGIT	CET+CET	Tbio+Tbio	0.166	0.544	0.758	0	0	1	1	1
TP01632	TGFB1;VEGFA	TGFB1	VEGFA	CET+CET	Tbio+Tclin	0.592	0.818	0.736	8	2	17	2	1
TP01633	TIGIT;TNFRSF8	TIGIT	TNFRSF8	CET+CIT	Tbio+Tclin	0.348	0.744	0.176	0	0	0	1	1
TP01634	TLR9;TNFSF4	TLR9	TNFSF4	CIT+CIT	Tbio+Tclin	0.676	0.496	0.4	0	0	0	1	1
TP01635	TNFRSF10B;XIAP	TNFRSF10B	XIAP	CIT+CIT	Tbio+Tchem	0.51	0.346	0.468	2	1	2	1	1
TP01636	TNFRSF18;TNFRSF4	TNFRSF18	TNFRSF4	CET+CET	Tbio+Tchem	0.308	0.886	0.886	1	1	1	1	1
TP01637	TNFRSF4;TNFRSF9	TNFRSF4	TNFRSF9	CET+CET	Tbio+Tchem	0.19	0.932	0.727	1	1	1	1	1
TP01638	TNFRSF9;VTCN1	TNFRSF9	VTCN1	CET+CIT	Tbio+Tbio	0.279	0.809	0.623	0	0	1	1	1
TP01639	VEGFA;WEE1	VEGFA	WEE1	CET+CIT	Tchem+Tclin	0.224	0.493	0.473	0	0	0	1	1
TP01640	VEGFA;XPO1	VEGFA	XPO1	CET+CIT	Tclin+Tclin	0.125	0.527	0.559	0	0	0	1	1
